author,url,text,section,title,sub_title,date
247,https://www.brasil247.com/pt/247/brasil/389191/Moro-vira-pol%C3%ADtico-de-vez-e-se-lan%C3%A7a-no-Twitter-mas-apanha-dos-internautas.htm,"
, - Para se comunicar diretamente com o público e, de certa maneira, driblar os jornalistas, o ministro da Justiça e Segurança Pública, Sérgio Moro, aderiu ao Twitter, a plataforma preferida do presidente Jair Bolsonaro. Agora, o ex-juiz assume de vez o seu perfil político.,""Resolvi aderir ao twitter pois é um instrumento poderoso de comunicação. A ideia é divulgar os projetos e as propostas do Ministério da Justiça e Segurança Pública"", escreveu o ministro na rede social. ""Nem sempre poderei estar por aqui, pois o trabalho é intenso, mas quando possível darei informações sobre as ações do Ministério"", acrescentou. Quero explicar aqui o projeto de lei anticrime, além das medidas executivas em andamento do Ministério"".,De acordo com a pesquisa Atlas Político, feita com 2.000 pessoas entre os dias 1 e 2 de abril, o ministro tem mais popularidade que o presidente. Ao todo, 61,5% dos que participaram do levantamento tem uma imagem positiva do ex-juiz da Operação Lava Jato, e 49,5% tem imagem positiva de Bolsonaro.,Internautas reagiram com críticas aos posts de Moro.,""Podia explicar também cadê o Queiroz e as investigações do laranjal do PSL"", afirmou o deputado federal Jorge Solla (PT-BA). ""O sr. acha correto que este assessor do presidente movimente R$ 7 mi em três anos, receba salário dos laranjas, tenha claro envolvimento com milícias, e nada disso seja investigado?"", questionou.,Outro perfil, O Pato Conje do Karl Marx #Lula Livre, escreveu: ""Se o conje atirar na conja e a conja atirar de volta no conje é escusável medo ou violenta emoção?"".,Resolvi aderir ao twitter pois é um instrumento poderoso de comunicação. A ideia é divulgar os projetos e as propostas do Ministério da Justiça e Segurança Pública.,Nem sempre poderei estar por aqui, pois o trabalho é intenso, mas quando possível darei informações sobre as ações do Ministério. ,Quero explicar aqui o projeto de lei anticrime, além das medidas executivas em andamento do Ministério.,Podia explicar também cadê o Queiroz e as investigações do laranjal do PSL. O sr. acha correto que este assessor do presidente movimente R$ 7 mi em três anos, receba salário dos laranjas, tenha claro envolvimento com milícias, e nada disso seja investigado?,Se o conje atirar na conja e a conja atirar de volta no conje é escusável medo ou violenta emoção?",brasil,"
Moro vira político de vez e se lança no Twitter, mas apanha dos internautas
","Para se comunicar diretamente com o público e, de certa maneira, driblar os jornalistas, o ministro da Justiça e Segurança Pública, Sérgio Moro, aderiu ao Twitter, a plataforma preferida do presidente Jair Bolsonaro; agora, o ex-juiz assume de vez o seu perfil político; ""Resolvi aderir ao twitter pois é um instrumento poderoso de comunicação. A ideia é divulgar os projetos e as propostas do Ministério da Justiça e Segurança Pública"", disse; o Atlas Político apontou que a popularidade de Moro (61,5%) é maior que a do presidente (49,5%), o que não significa que ele terá vida fácil: ""Podia explicar também cadê o Queiroz e as investigações do laranjal do PSL"", escreveu o deputado Jorge Solla (PT-BA); confira os tweets",04/04/2019 12:45:00
247 - ,https://www.brasil247.com/pt/247/brasil/389209/AGU-pede-que-Supremo-anule-acordo-que-criou-funda%C3%A7%C3%A3o-bilion%C3%A1ria-da-Lava-Jato.htm,"
,A Advocacia Geral da União (AGU) defendeu, em um parecer enviado ao ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes, a nulidade do acordo de R$ 2,5 bilhões da Lava Jato com a Petrobrás. No documento, a AGU pede que ""os valores objeto das sanções impostas pelos Estados Unidos no caso revertam, em sua integralidade, à União"". O parecer contraria a intenção de integrantes da Lava Jato em utilizar os recursos para criar um fundo bilionário gerido pelos próprios procuradores do Ministério Público Federal no Paraná que integram a força-tarefa. O acordo foi homologado pela 13ª Vara Federal de Curitiba.,Segundo o blog do jornalista Fausto Macedo, o acordo foi questionado pela própria Procuradoria-Geral da República (PGR), na Arguição de Descumprimento de Preceito Fundamental 568, que tem o ministro Alexandre de Moraes como relator. No parecer, a AGU pede que ""seja reconhecida a nulidade do acordo de assunção de obrigações celebrado entre o Ministério Público Federal e a Petrobrás"".,A Advocacia Geral da União pede, ainda, que '""seja reconhecido que, no Brasil, a sanção aplicada nos Estados Unidos corresponde à multa própria prevista na Lei Anticorrupção (Lei nº 12.846/2013), de natureza administrativa e cuja competência para aplicação é da Controladoria-Geral da União"".,""Por fim, seja reconhecido que, diante das peculiaridades do acordo firmado pela Petrobrás com autoridades norte-americanas, em especial no que se refere à cláusula de não reversão das penalidades em benefício da Companhia brasileira, é excepcionalmente legítima a destinação fundiária dos valores devidos à União na espécie, mediante aplicação analógica da legislação do FUNPEN (artigo 2.º, inciso IV, da LC nº 79/1994)"", destaca o documento., ",brasil,"
AGU pede que Supremo anule acordo que criou fundação bilionária da Lava Jato
","AGU defendeu, em um parecer enviado ao ministro do STF Alexandre de Moraes, a nulidade do acordo de R$ 2,5 bilhões da Lava Jato com a Petrobrás; parecer contraria a intenção de integrantes da Lava Jato em utilizar os recursos para criar um fundo bilionário gerido pelos próprios procuradores do Ministério Público Federal no Paraná que integram a força-tarefa; no documento, a AGU pede que ""os valores objeto das sanções impostas pelos Estados Unidos no caso revertam, em sua integralidade, à União""",04/04/2019 15:38:00
247 -,https://www.brasil247.com/pt/247/poder/388764/Pimenta-com-escrit%C3%B3rio-em-Jerusal%C3%A9m-Bolsonaro-desagrada-Israel-e-povos-%C3%A1rabes.htm,"
, O deputado Paulo Pimenta, líder do PT na Câmara, criticou a decisão anunciada neste sábado, 31, pelo presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, ao invés de transferir a embaixada brasileira que fica em Tel Aviv. ,""Bolsonaro é um bufão que põe em risco dois séculos da nossa tradição diplomática de promover paz e respeito entre os povos. Prometeu abrir embaixada em Jerusalém e recuou. Vai desagradar Israel com a quebra da promessa e segue desagradando povos árabes com a provocação gratuita"", disse Pimenta pelo Twitter. ,Leia também reportagem da agência Reuters sobre o assunto: , O presidente Jair Bolsonaro anunciou neste domingo, durante visita a Israel, a abertura de um escritório em Jerusalém para promoção do comércio, tecnologia e inovação, mas não mencionou a possibilidade de mudança de endereço da embaixada brasileira.,Segundo uma fonte com conhecimento direto do assunto, a delegação brasileira chegou a estudar a classificação da abertura do escritório ""como parte de sua embaixada em Israel"", mas a fala oficial de Bolsonaro não fez essa menção.,""Agora há pouco tomamos a decisão final, ouvindo inclusive o nosso general Augusto Heleno, ministro de Estado (do Gabinete de Segurança Institucional), em criar aqui, abrir em Jerusalém o escritório de negócios voltado para ciência, tecnologia e inovação"", disse Bolsonaro em declaração conjunta ao lado do primeiro-ministro de Israel, Benjamin Netanyahu.,Já o premiê israelense afirmou esperar que a medida seja um primeiro passo para a mudança da embaixada brasileira para Jerusalém.,Filho do presidente, o deputado federal Eduardo Bolsonaro (PSL-SP) escreveu no Twitter que esta era a intenção do governo.,""É o 1º passo para a mudança definitiva da embaixada. Vale lembrar que os EUA aprovaram nos anos 90 durante presidência de Bill Clinton essa mudança de embaixada, mas só após nove meses de governo Trump ela foi concluída. Estamos nos rumo certo"", disse.,Hoje, a embaixada brasileira está em Tel Aviv, onde estão as representações diplomáticas em Israel de praticamente todos os países.,Tanto Bolsonaro quanto Netanyahu destacaram a assinatura de acordos em suas falas, relacionados a áreas como piscicultura, tecnologia, segurança e agricultura. Bolsonaro também agradeceu a ajuda enviada por Israel para o resgate de vítimas em Brumadinho (MG), onde o rompimento de uma barragem de rejeitos da Vale deixou mais de 200 mortos no fim de janeiro.,Na última quinta-feira, Bolsonaro já havia dito que o governo brasileiro poderia abrir um escritório de negócios em Jerusalém, em vez de transferir a embaixada em Israel para a cidade, como chegou a anunciar mais de uma vez.,O aparente recuo em relação à mudança da embaixada de Tel Aviv para Jerusalém —um assunto sensível na região e que desagrada os países árabes, grandes importadores de carne de aves do Brasil— vem com a resistência dos militares do governo e da equipe econômica, que teme as consequências para as exportações brasileiras.,Quando ainda no Brasil, Bolsonaro não descartou totalmente a transferência da embaixada ao lembrar que o presidente dos Estados Unidos, Donald Trump, levou nove meses para tomar a decisão final de mudar a embaixada norte-americana de Tel Aviv para Jerusalém.",poder,"
Pimenta: com escritório em Jerusalém, Bolsonaro desagrada Israel e povos árabes
","O deputado Paulo Pimenta, líder do PT na Câmara, criticou a decisão anunciada neste sábado, 31, pelo presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, ao invés de transferir a embaixada brasileira que fica em Tel Aviv; ""Bolsonaro é um bufão que põe em risco dois séculos da nossa tradição diplomática de promover paz e respeito entre os povos. Prometeu abrir embaixada em Jerusalém e recuou. Vai desagradar Israel com a quebra da promessa e segue desagradando povos árabes com a provocação gratuita"", disse Pimenta pelo Twitter",31/03/2019 16:05:00
"Por Carlos Hortmann, para o 247 -",https://www.brasil247.com/pt/247/poder/388867/Ciro-Gomes-%E2%80%9CBolsonaro-%C3%A9-um-menino-de-13-anos-a-governar-o-Brasil%E2%80%9D.htm,"
, Ex-ministro e presidenciável nas últimas eleições brasileiras, Ciro Gomes (PDT) passou mais uma vez por Lisboa, Portugal, a convite do Núcleo de Estudantes Luso-brasileiro (NELB) da Faculdade de Direito da Universidade de Lisboa, a fim de proferir uma aula-debate. Pouco antes de sua fala, ele concedeu uma brevíssima entrevista coletiva, no qual o Brasil 247 participou. Na ocasião, ele disse que ""Bolsonaro é um imbecil. Um menino de 13 anos a governa o Brasil no olho do furação por meio do Twitter."",Questionado sobre a proposta do presidente, Jair Bolsonaro, de comemorar o golpe militar de 1964, Ciro respondeu que Bolsonaro só tem mostrado sua vocação nazi-fascista. Pois estaria, em sua avaliação, tentando distrair a população dos reais problemas do Brasil, como ter 13 milhões de desempregados e mais de 30 milhões de trabalhadores vivendo na informalidade. Segundo Ciro Gomes, porém, o presidente age de tal forma a fim de manter sua militância política, principalmente na internet, ativa e unida.,Sobre a viagem de Bolsonaro aos Estados Unidos, definiu como ""uma vergonha"". O presidente brasileiro se apresentou como um serviçal dos norte-americanos, principalmente na questão da Venezuela, declarou Ciro. Para o ex-ministro, o entreguismo do governo Brasileiro, como ceder a base de Alcântara aos EUA, viola a Constituição. O ex-governador do Ceará completou dizendo que ""Bolsonaro também foi passar vergonha no Chile ao elogiar a ditadura de Pinochet"".,Inquirido se a prisão do ex-presidente Michel Temer teria sido uma resposta da Java Jato às recentes decisões do STF, declarou que a Lava Jato ""não se tornou um poder paralelo apesar das suas contradições e erros os quais denunciei a época. Mas ela prestou um bom serviço ao Brasil, apesar de sofrermos o trauma da prisão do presidente Lula."" O lado mais positivo da Lava Jato, segundo Ciro Gomes, é o fato de que velhos corruptos da política brasileira estão presos, como Geddel Vieira Lima, Eduardo Cunha e entre outros. Para ele, podemos dizer, portanto, que há um benefício da operação para o povo brasileiro, por mais traumas e defeitos que existam.,Sobre a elite brasileira, especificamente a rentista, Ciro Gomes disse que ela só tem preocupação com o seu bolso, e não com o país. Por isso é urgente, ressaltou Ciro, alterar a economia política dos últimos 26 anos. Para isso, acrescentou, é necessário redesenhar o pacto federativo/institucional brasileiro e a política de tributária.,Questionado se será candidato a presidente em 2022, respondeu: ""vou pensar cem vezes, mas continuo a estudar e a lutar pelo nosso Brasil"". ",poder,"
Ciro Gomes: “Bolsonaro é um menino de 13 anos a governar o Brasil”
","Em Lisboa, o ex-ministro declarou que ""Bolsonaro é um imbecil. Um menino de 13 anos a governa o Brasil no olho do furação por meio do Twitter""; o ex-ministro criticou a entrega feita por Bolsonaro a Donald Trump e seu gesto de exaltação do golpe militar de 1964",01/04/2019 17:24:00
247 - ,https://www.brasil247.com/pt/247/poder/389165/PT-%C3%A9-o-partido-mais-admirado-do-Brasil-diz-pesquisa-Atlas-Pol%C3%ADtico.htm,"
,O PT continua sendo o partido mais admirado do Brasil, segundo a pesquisa Atlas Político realizada entre os dias 1 e 2 de abril. De acordo com o estudo, 15,8% dos 2 mil entrevistados disseram preferir o Partido dos Trabalhadores. Logo em seguida, com apenas 5,5% da preferência dos brasileiros, aparece o PSL do presidente Jair Bolsonaro. Na terceira posição está o Novo, com 2,1%. O PDT aparece em quarto lugar com 1,9%, seguido pelo PSOL, com 1,2%.,""Se você olha a pesquisa histórica de preferência partidária, o PT sempre esteve na frente, separado dos outros"", disse o cientista político e diretor do Atlas Político, Andrei Roman, em entrevista ao jornal ,. Para Roman, o PSL e o Novo ocuparam um espaço junto ao eleitorado posicionado juto ao centro e de direita, que até então pertencia ao PSDB e MDB. Segundo a Pesquisa, PSDB e MDB possuem 1% da preferência do eleitorado, cada.,Ao mesmo tempo em que o PT é o partido mais admirado pelos eleitores, 59,5% veem imagem do ex-presidente Luiz Inácio Lula da Silva como negativa e 57,9% se mostram a favor de sua prisão. ""É certo que a opinião a favor da prisão de Lula se cristalizou"", destaca Roman na reportagem do El País. ""Dos 33,1% que são contra a sua prisão, metade é um eleitorado mais ideológico. Existe um nicho em que o partido é muito forte"", acrescentou.,A reportagem observa, ainda, que ""a implosão do PSDB e do MDB na preferência do eleitorado e a subida do PSL e do Novo também indicam uma implosão do centro político, algo observado em outros países como Estados Unidos e Reino Unido"". ""E o Novo é um partido mais ideológico que o PSL, isso pode ser a semente para algo maior"", avalia o cientista político., ",poder,"
PT é o partido mais admirado do Brasil, diz pesquisa Atlas Político
","O PT continua sendo o partido mais admirado do Brasil, segundo a pesquisa Atlas Político realizada entre os dias 1 e 2 de abril; de acordo com o estudo, 15,8% dos 2 mil entrevistados disseram preferir o Partido dos Trabalhadores. Logo em seguida, com apenas 5,5% da preferência dos brasileiros, aparece o PSL do presidente Jair Bolsonaro; na terceira posição está o Novo, com 2,1%; PDT aparece em quarto lugar com 1,9%, seguido pelo PSOL, com 1,2%; PSDB e MDB possuem apenas 1%, cada",04/04/2019 09:49:00
247 -,https://www.brasil247.com/pt/247/poder/389204/PT-e-PSOL-v%C3%A3o-ao-STF-contra-decis%C3%A3o-de-Maia-que-blindou-Moro.htm,"
, Os deputados Leonardo Monteiro (PT-MG), Glauber Braga (PSOL-RJ) e Luiza Erundina (PSOL-SP) protocolaram na manhã desta quinta-feira (4) no Supremo Tribunal Federal um Mandado de Segurança para suspender a decisão do presidente da Câmara, Rodrigo Maia (DEM-RJ), que anulou convocação do ministro da Justiça e da Segurança Pública, Sérgio Moro.,A convocação foi aprovada pela Comissão de Legislação Participativa (CLP) no dia 27 para Moro prestar esclarecimentos sobre o decreto de posse de armas (Decreto 9.685/19) e o projeto ""anticrimes"", proposto pelo governo federal (PL 882/19). No entanto, dois dias depois, Maia anulou a decisão.,Os três parlamentares alegam que Maia agiu de maneira ilegal, abusiva e inconstitucional. Eles ressaltam que a convocação de ministros por comissões temáticas da Câmara é garantida nos artigos 50 e 58 da Constituição Federal. Maia, entretanto, acatando recurso de deputada da base governista, alegou que o papel da CLP é de servir de canal entre o Parlamento e a sociedade civil, e não fiscalizar ministros.,No Mandado de Segurança, os parlamentares contestam a decisão de Rodrigo Maia, argumentando que a liberação da posse de armas e o projeto de lei sobre combate à corrupção, entre outras medidas penais polêmicas, interessam sim a toda a sociedade.,""A Comissão tem competência para deliberar sobre todos e quaisquer assuntos apresentados como sugestão legislativa da sociedade civil organizada"", esclarece o documento.",poder,"
PT e PSOL vão ao STF contra decisão de Maia que blindou Moro
","Os deputados Leonardo Monteiro (PT-MG), Glauber Braga (PSOL-RJ) e Luiza Erundina (PSOL-SP) protocolaram nesta quinta-feira (4) no STF um Mandado de Segurança para suspender a decisão do presidente da Câmara, Rodrigo Maia (DEM-RJ), que anulou convocação do ministro da Justiça e da Segurança Pública, Sérgio Moro; parlamentares alegam que Maia agiu de maneira ilegal, abusiva e inconstitucional",04/04/2019 15:07:00
"Por Rute Pina, no ",https://www.brasil247.com/pt/247/poder/388722/%E2%80%9CNingu%C3%A9m-respeita-quem-se-coloca-de-joelhos%E2%80%9D-diz-Dilma-sobre-submiss%C3%A3o-aos-EUA.htm,"
, Em um momento de transição tecnológica e reposicionamento internacional, o Brasil está cada vez mais defasado e perde influência. A leitura é da ex-presidenta Dilma Rousseff (PT), que afirma que a política externa de subserviência do governo de Jair Bolsonaro (PSL) aos EUA vai aprofundar a desigualdade entre os países.,""Ficamos para trás porque países como o nosso precisam do Estado para compensar o que tem de atraso, como fizeram os chineses e os russos"", afirmou Dilma. ""Os EUA não vão transferir conhecimento [tecnológico] para o Brasil. Essa é uma política cega de atrelamento. E desrespeitosa. Ninguém respeita quem se coloca de joelhos"", afirmou a petista.,A ex-presidenta fez duras críticas à política externa brasileira pouco antes de Bolsonaro embarcar, neste sábado (30), para Israel. O presidente visita o primeiro-ministro de Israel, Benjamin Netanyahu, um dos principais aliados estadunidenses.,Dilma esteve em uma plenária na Escola Nacional Florestan Fernandes (ENFF), em Guararema (SP), onde cerca de 300 militantes estão reunidos para a 3ª Conferência Nacional da Frente Brasil Popular. O evento vai debater a construção de uma frente ampla de resistência contra o novo governo.,Militantes na mesa de abertura da conferência da Frente Brasil Popular. Foto: Guilherme Gondolfi,""O golpe de 2016 não foi só feito porque ganhamos quatro eleições presidenciais seguidas, mas para enquadrar o país econômica, social e politicamente"", sintetizou Dilma, na abertura da conferência.,O processo de transição tecnológica, segundo a ex-presidente, está ocorrendo — e já tem seus frutos. ""Tivemos o impacto dos algoritmos nas eleições de 2018. Eles vivem de dados. E quanto mais dados, melhor os algoritmos. Esse enfrentamento está sendo travado pelos EUA, de um lado, e a China, do outro"", analisou a ex-presidenta.,No evento, Rousseff lembrou ainda da prisão do ex-presidente Luiz Inácio Lula da Silva, que completa um ano na próxima semana, em 7 de abril. ""Todo o golpe tem que se reproduzir, ele não pode parar no ato inicial, tem que ter mais atos. E o obstáculo era Lula."",Presente no evento, o ex-embaixador Samuel Pinheiro Guimarães afirmou que o Brasil virou um peão na mão do governo republicano de Donald Trump, presidente dos EUA. ""O Trump não é maluco. Ele segue um projeto de reorganização do mundo"", pontuou.,Já o vice-presidente do PCdoB, Walter Sorrentino, afirmou que a reação dos EUA à emergência de novas hegemonias internacionais é central para entender o posicionamento político do governo Bolsonaro.,""Já estamos em meio a uma guerra multidimensional e de longa duração. Trata-se de uma estratégia de distância dos EUA para o cerco à China, semelhante ao cerco à URSS. O Brasil está dentro desse cenário"", avaliou.,""Estamos sendo afastados dos Brics, da China e a da integração regional da América Latina. A Venezuela é o pivô teste de estresse de Trump para forçar o doutrinamento dos países e alinhamento com o governo estadunidense"", disse.,Destruição da previdência,Dilma também caracterizou como ""gravíssima"" a proposta de reforma da Previdência de Jair Bolsonaro, e afirmou que o sistema, como existe hoje, é um importante mecanismo de redução da desigualdade social.,""Quando se aumenta a contribuição para a Previdência, se estende democraticamente uma rede de proteção já construída, que era a previdência da seguridade social. E nossos governos tentaram acelerar esse processo por meio da formalização das pessoas [no mercado de trabalho]"".,""A única negociação é não tocar nela. Mas eles não querem as reformas neoliberais apenas, mas as transformações mais reacionárias. E aí não há como negociar. Não há negociação entre o pescoço e a guilhotina"", finalizou a ex-presidenta.,O deputado federal Alexandre Padilha (PT-SP) também afirmou que a luta contra alterações na Previdência é o tema central no próximo período. O ministro da Economia, Paulo Guedes, esteve na Comissão de Assuntos Econômicos do Senado nesta quarta-feira (27) para apresentar o projeto aos parlamentares. Ele deve ir à Câmara dos Deputados na próxima semana.,""Eu não chamo aquilo de reforma. A proposta deles é uma destruição de tudo o que a Constituição estabeleceu"", ressaltou. ""Mas não podemos transformar a luta contra a previdência como uma sequência de atos. Temos que conversar com a população"", defendeu.,A 3ª Conferência Nacional da Frente Brasil Popular, que reúne mais de 50 entidades, entre movimentos populares, partidos políticos e sindicatos, ocorre até este domingo (31).",poder,"
“Ninguém respeita quem se coloca de joelhos”, diz Dilma sobre submissão aos EUA
","Em conferência, ex-presidenta criticou política externa submissa e afirmou que golpe enquadrou Brasil ""geopoliticamente""; leia reportagem de Rute Pina, no Brasil de Fato",31/03/2019 07:50:00
247 - ,https://www.brasil247.com/pt/247/poder/389079/Bolsonaro-ir%C3%A1-se-reunir-com-partidos-para-'abrir-portas'-para-reforma-da-Previd%C3%AAncia-diz-Onyx.htm,"
,O ministro da Casa Civil, Onyx Lorenzoni, afirmou que a série de encontros que o presidente Jair Bolsonaro terá com os dirigentes partidários a partir desta quinta-feira (4) tem como objetivo ""dialogar, convidar e abrir as portas"" para que as legendas passem a fazer parte da base governista no Congresso. Estão previstas reuniões com representantes do PRB, PSDB, PP, PSD, MDB e DEM. Outros cinco partidos, entre eles PSL, SD, PR e Podemos, deverão se reunir com Bolsonaro na semana que vem. Segundo Lorenzoni, o objetivo das conversas é conseguir apoio para aprovar a reforma da Previdência.,""Vai ter o tom de convidá-los – a instituição partidária – para que participem desse esforço de construção do entendimento na busca de poder ter a nova Previdência aprovada, que o Brasil encontre o equilíbrio fiscal"", disse o ministro após uma reunião com membros da cúpula do DEM. Mais cedo, Bolsonaro, que está retornando de uma viagem a Israel, havia afirmado que iria ""pegar pesado"" no que diz respeito a aprovação da reforma previdenciária.,""Para que tenhamos uma base constituída, a gente precisa dialogar, convidar e abrir a porta. É o que estamos fazendo: abrindo a porta para a construção dessa base que vai se expressar lá na votação da nova Previdência, em junho"", justificou Lorenzoni. ""Tem que ter tempo, paciência e diálogo. Nós estamos disputando uma maratona pelo crescimento do Brasil. Maratona de quatro anos, em que nós vamos ter a responsabilidade – volto a dizer, nós não recebemos uma procuração em branco da sociedade brasileira – a responsabilidade, como o presidente Bolsonaro sempre diz, é de todos nós"", completou., ",poder,"
Bolsonaro irá se reunir com partidos para 'abrir portas' para reforma da Previdência, diz Onyx
","Ministro da Casa Civil, Onyx Lorenzoni, afirmou que a série de encontros que o presidente Jair Bolsonaro terá com os dirigentes partidários a partir desta quinta-feira (4) tem como objetivo ""dialogar, convidar e abrir as portas"" para que as legendas passem a fazer parte da base governista; ""Vai ter o tom de convidá-los – a instituição partidária – para que participem desse esforço de construção do entendimento na busca de poder ter a nova Previdência aprovada, que o Brasil encontre o equilíbrio fiscal"", disse",03/04/2019 13:27:00
247 - ,https://www.brasil247.com/pt/247/poder/389109/Parlamentares-batem-boca-com-Guedes-o-'%C3%BAltimo-gatorade-do-deserto'.htm,"
,O ministro da Economia, Paulo Guedes, bateu boca com parlamentares da oposição durante audiência na Comissão de Constituição e Justiça (CCJ) da Câmara sobre a reforma da Previdência, realizada nesta quarta-feira (3) na Câmara dos Deputados. O deputado Reginaldo Lopes (PT-MG) disse que o ministro ""faltou com a verdade"" ao afirmar que o governo gasta R$ 700 bilhões com a Previdência Social. Segundo Lopes, boa parte destes recursos foi destinado à seguridade social.,Para o parlamentar, a mídia tradicional trata o ministro como o último ""gatorade do deserto"", embora ele seja ""mais perverso"" que o ex-presidente Fernando Henrique Cardoso, que também promoveu alterações no sistema previdenciário.,O presidente da CCJ, Felipe Francischini (PSL-PR), teve que interromper a sessão e pedir ""respeito"" ao ministro. O deputado Silvio Costa Filho (PRB-PE) foi alvo de aplausos e vaias ao afirmar que os parlamentares não estavam dando ""um bom exemplo"" ao atacar Guedes. ,O deputado Alencar Santana Braga (PT-SP) questionou o sistema de capitalização proposto por Guedes, um dos pilares da proposta do governo encaminhada ao Congresso. ""Se o sistema atual que tem três financiando (trabalhador, empregador e governo) está falido, como vai ficar a capitalização em que só o trabalhador contribui?"", perguntou., ",poder,"
Parlamentares batem boca com Guedes, o 'último gatorade do deserto'
","Ministro da Economia, Paulo Guedes, bateu boca com parlamentares da oposição durante audiência na CCJ da Câmara sobre a reforma da Previdência; deputado Reginaldo Lopes (PT-MG) disse que o ministro ""faltou com a verdade"" ao afirmar que o governo gasta R$ 700 bilhões com a Previdência Social e acusou a mídia tradicional de tratar o ministro como o último ""gatorade do deserto"", embora ele seja ""mais perverso"" que o ex-presidente Fernando Henrique Cardoso, que também promoveu alterações no sistema previdenciário",03/04/2019 16:34:00
247 - ,https://www.brasil247.com/pt/247/poder/389162/Ruralistas-est%C3%A3o-prestes-a-romper-com-Bolsonaro.htm,"
,Depois de advertir publicamente os líderes do governo no Congresso e na Câmara, Joice Hasselmann (PSL-SP) e Vitor Hugo (PSL-GO) na última terça-feira, o  deputado Alceu Moreira (MDB-RS), presidente da Frente Parlamentar da Agropecuária (FPA) avisou a nesta quarta-feira (3) a ministra Tereza Cristina (Agricultura) que a bancada ruralista está a ponto de romper com o governo Bolsonaro.,""Chega! Chegamos ao limite! Não dá mais! Acabou a paciência!"" -foi desta maneira que Moreira dirigiu-se na terça a Joice Hasselmann e Vitor Hugo. O motivo foi a mensagem de ódio contra o movimento palestino Hamas, publicada nas redes sociais por Flávio Bolsonaro, que mais uma vez ameaça as exportações brasileiras para o mercado árabe (leia ,).,No recado à ministra, ele deixou claro que integrantes da bancada ruralista estão enfurecidos com as promessas de campanha feitas por Bolsonaro e não cumprida, como a anistia de dívidas de produtores inscritos no Funrural. Segundo a coluna ,, da Folha de S.Paulo, ele teria pedido uma audiência com Jair Bolsonaro, ainda sem resposta.",poder,"
Ruralistas estão prestes a romper com Bolsonaro
","Depois de advertir publicamente os líderes do governo no Congresso e na Câmara, Joice Hasselmann (PSL-SP) e Vitor Hugo (PSL-GO) na última terça-feira, o  deputado Alceu Moreira (MDB-RS), presidente da Frente Parlamentar da Agropecuária (FPA) avisou a nesta quarta-feira (3) a ministra Tereza Cristina (Agricultura) que a bancada ruralista está a ponto de romper com o governo Bolsonaro.",04/04/2019 10:37:00
